Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl,uniprot,summary,chr,start,end,width,strand,ncbi_alias,ensembl_alias,gc_content,hgnc_id,omim,ccds,reactome,ucsc,mirbase_id,cell_marker
115098,CCDC124,coiled-coil domain containing 124,protein_coding,27.5142211603987,-0.399579828958605,0.250927389295068,-1.59241217182847,0.111292123095313,0.273644139941603,ENSG00000007080,Q96CT7; M0R2F5,"Enables RNA binding activity. Predicted to be involved in cell division. Located in cytosol and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]",19,17933015,17943991,10977,1,Lso2; oxs1,LSO2; OXS1,55.84,HGNC:25171,,CCDS12369,,uc010xpz.4; uc060vnp.1; uc002nhs.4; uc060vnq.1,,Fetal gonad|T|Leydig cell; Fetal gonad|N|Leydig cell
27106,ARRDC2,arrestin domain containing 2,protein_coding,92.7095294126471,0.906494950164576,0.270428386874608,3.35207024913734,0.000802096631573432,0.0105559797827797,ENSG00000105643,Q8TBH0; A0A804HLL9; V9GYU7,"Predicted to be involved in protein transport. Located in cytoplasmic vesicle and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]",19,18001132,18014102,12971,1,CLONE24945; PP2703,CLONE24945; PP2703,58.01,HGNC:25225,,CCDS32956; ; CCDS12370,,uc002nhu.4; uc060vnv.2; uc060vnw.1; uc289fza.1; uc060vnx.1; uc060vny.1; uc060vnz.1; uc060voa.1; uc002nhv.4; uc060voc.1,,Esophagus|T|FGFR1LowNME5- epithelial cell; Fetal kidney|T|Natural killer T (NKT) cell; Esophagus|N|FGFR1LowNME5- epithelial cell; Fetal kidney|N|Natural killer T (NKT) cell
3594,IL12RB1,interleukin 12 receptor subunit beta 1,protein_coding,13.1925163668073,1.12245879111691,0.310595676955787,3.61389057992809,0.000301636399814539,0.00553970428521345,ENSG00000096996,P42701; X6RGM1; M0R382; M0QX06,"The protein encoded by this gene is a type I transmembrane protein that belongs to the hemopoietin receptor superfamily. This protein binds to interleukine 12 (IL12) with a low affinity, and is thought to be a part of IL12 receptor complex. This protein forms a disulfide-linked oligomer, which is required for its IL12 binding activity. The coexpression of this and IL12RB2 proteins was shown to lead to the formation of high-affinity IL12 binding sites and reconstitution of IL12 dependent signaling. Mutations in this gene impair the development of interleukin-17-producing T lymphocytes and result in increased susceptibility to mycobacterial and Salmonella infections. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Feb 2014]",19,18058995,18098944,39950,-1,CD212; IL-12R-BETA1; IL12RB; IMD30,CD212; IL12RB,51.1,HGNC:5971,601604,CCDS54232; CCDS32957,R-HSA-168256; R-HSA-1280215; R-HSA-447115; R-HSA-449147; R-HSA-9020591; R-HSA-9020933,uc002nhw.3; uc002nhx.2; uc002nhy.3; uc060vod.1; uc060voe.1; uc060vof.1; uc060vog.1,,Liver|T|Regulatory T (Treg) cell; Blood|T|CD1C-CD141- dendritic cell; Fetal kidney|T|Natural killer T (NKT) cell; Undefined|N|B cell; Undefined|N|Lymphoid cell; Undefined|N|Megakaryocyte erythroid cell; Bone marrow|N|Myeloid cell; Undefined|N|Natural killer cell; Undefined|N|T cell; Undefined|N|T helper cell; Undefined|N|T helper1 (Th1) cell; Undefined|N|T helper17 (Th17) cell; Liver|T|Regulatory T (Treg) cell; Blood|N|CD1C-CD141- dendritic cell; Fetal kidney|N|Natural killer T (NKT) cell
23031,MAST3,microtubule associated serine/threonine kinase 3,protein_coding,169.70890532621,-0.691622019837138,0.237084046354732,-2.91720185508523,0.00353187123366083,0.0280333689990812,ENSG00000099308,O60307; A0A994J700; A0A8V8TLL8; V9GYV0; A0A8I5KST9; A0A8V8TMM3; A0A8V8TMW0,"Predicted to enable protein serine/threonine kinase activity. Predicted to be involved in cytoskeleton organization; intracellular signal transduction; and peptidyl-serine phosphorylation. [provided by Alliance of Genome Resources, Apr 2022]",19,18097778,18151692,53915,1,DEE108,KIAA0561,54.88,HGNC:19036,612258,CCDS92564; CCDS46014; CCDS92565; CCDS92566,,uc316ttz.1; uc315mzi.1; uc316alf.2; uc002nhz.5; uc060voh.1; uc316alg.1; uc316alh.1; uc060voi.1; uc060voj.1; uc060vol.1,,Embryonic prefrontal cortex|T|Microglial cell; Embryonic prefrontal cortex|N|Microglial cell
5296,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2,protein_coding,76.3956955712847,-0.184158216527559,0.189626321887186,-0.971163785147509,0.331466724680421,0.53668075656604,ENSG00000105647,O00459; V9GYJ4; Q05BV6; A0A5F9ZHY3; A0A087X257; Q96EV4; A0A7I2U3A3; E9PFP1; Q96CK7,"Phosphatidylinositol 3-kinase (PI3K) is a lipid kinase that phosphorylates phosphatidylinositol and similar compounds, creating second messengers important in growth signaling pathways. PI3K functions as a heterodimer of a regulatory and a catalytic subunit. The protein encoded by this gene is a regulatory component of PI3K. Three transcript variants, one protein coding and the other two non-protein coding, have been found for this gene. [provided by RefSeq, Apr 2019]",19,18153163,18170532,17370,1,MPPH; MPPH1; P85B; p85; p85-BETA; p85beta,P85; P85-BETA; P85B; P85BETA,57.71,HGNC:8980,603157,CCDS12371,R-HSA-1643685; R-HSA-109582; R-HSA-168249; R-HSA-168256; R-HSA-2029480; R-HSA-1430728; R-HSA-556833; R-HSA-162582; R-HSA-194315; R-HSA-9012999; R-HSA-9716542; R-HSA-1266738; R-HSA-9675108; R-HSA-1257604; R-HSA-2219528; R-HSA-5663202; R-HSA-9006925; R-HSA-1280218; R-HSA-202733; R-HSA-372790; R-HSA-9006931; R-HSA-9013149; R-HSA-1483255; R-HSA-1483257; R-HSA-422475; R-HSA-9696270; R-HSA-8939211; R-HSA-388396; R-HSA-9013148; R-HSA-1500931; R-HSA-9006934; R-HSA-76002; R-HSA-5673001; R-HSA-5683057; R-HSA-5684996; R-HSA-1280215; R-HSA-449147; R-HSA-388841; R-HSA-389356; R-HSA-389357; R-HSA-166520; R-HSA-187037; R-HSA-416476; R-HSA-9013404; R-HSA-9013423; R-HSA-9035034; R-HSA-8980692; R-HSA-202403; R-HSA-202424; R-HSA-2454202; R-HSA-9696264; R-HSA-2172127; R-HSA-2424491; R-HSA-114604; R-HSA-1433557; R-HSA-194138; R-HSA-199418; R-HSA-2219530; R-HSA-2730905; R-HSA-373753; R-HSA-4420097; R-HSA-512988; R-HSA-6811558; R-HSA-912631; R-HSA-9669938; R-HSA-9670439; R-HSA-1660499; R-HSA-9013026; R-HSA-9013409; R-HSA-2404192; R-HSA-2428924; R-HSA-2428928; R-HSA-1266695; R-HSA-9013405; R-HSA-9013420; R-HSA-109704; R-HSA-112399; R-HSA-451927; R-HSA-74751; R-HSA-74752; R-HSA-8853659; R-HSA-912526; R-HSA-9696273; R-HSA-186797; R-HSA-186763; R-HSA-198203; R-HSA-201556; R-HSA-2029485; R-HSA-210993; R-HSA-9671555; R-HSA-9673767; R-HSA-9673770; R-HSA-9009391,uc002nia.4; uc060voo.2; uc060vop.2; uc060von.1; uc060voq.1; uc060vor.1; uc288oor.1; uc288ltf.1; uc288nsq.1; uc060vos.1; uc060vot.1,,
10437,IFI30,IFI30 lysosomal thiol reductase,protein_coding,215.41503204825,0.736209888237142,0.386633530606568,1.90415427001932,0.0568900954675836,0.177954661287233,ENSG00000216490,P13284; M0QZG3; Q96P99,"The protein encoded by this gene is a lysosomal thiol reductase that at low pH can reduce protein disulfide bonds. The enzyme is expressed constitutively in antigen-presenting cells and induced by gamma-interferon in other cell types. This enzyme has an important role in MHC class II-restricted antigen processing. [provided by RefSeq, Jul 2008]",19,18173162,18178117,4956,1,GILT; IFI-30; IP-30; IP30,GILT; IFI-30; IP-30; IP30; MGC32056,56.8,HGNC:5398,604664,CCDS46015,R-HSA-168256; R-HSA-1280218; R-HSA-1280215; R-HSA-2132295; R-HSA-877300; R-HSA-913531,uc060vou.1; uc002nic.4; uc060vov.1,,Embryonic prefrontal cortex|T|Microglial cell; Liver|T|Liver bud hepatic cell; Small intestine|T|Enterocyte progenitor cell; Large intestine|T|Paneth cell; Blood|T|CD1C-CD141- dendritic cell; Fetal kidney|T|Monocyte; Embryonic prefrontal cortex|N|Microglial cell; Liver|N|Liver bud hepatic cell; Small intestine|N|Enterocyte progenitor cell; Large intestine|N|Paneth cell; Blood|N|CD1C-CD141- dendritic cell; Fetal kidney|N|Monocyte
84769,MPV17L2,MPV17 mitochondrial inner membrane protein like 2,protein_coding,12.1592515578096,0.226340363064157,0.339783615889616,0.666130891778159,0.505327440656537,0.692329768654849,ENSG00000254858,Q567V2,"Involved in mitochondrial ribosome assembly and positive regulation of mitochondrial translation. Located in mitochondrial inner membrane. Part of mitochondrial large ribosomal subunit. [provided by Alliance of Genome Resources, Apr 2022]",19,18193218,18196948,3731,1,FKSG24,FKSG24; MGC12972,59.56,HGNC:28177,616133,CCDS42522,,uc060vow.1; uc002nid.5; uc010ebj.4; uc060vox.1,,
80726,IQCN,IQ motif containing N,protein_coding,22.0647864339972,0.235332636393118,0.406416363001857,0.579043212371946,0.562560015957066,0.73499438252349,ENSG00000130518,Q9H0B3; U3KQN7; V9GY12; A0A0G2JLK5; U3KQG6,"Located in mitochondrion. [provided by Alliance of Genome Resources, Apr 2022]",19,18257098,18274500,17403,-1,KIAA1683; SPGF78,KIAA1683,55.79,HGNC:29350,620160,CCDS46017; CCDS32958; CCDS46018,,uc010ebn.4; uc002nin.3; uc010xqe.2; uc010xqf.2; uc060vpo.1; uc060vpp.1; uc060vpq.1; uc060vpr.1,,
3727,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit",protein_coding,338.944119031981,-0.59853567365703,0.296151872961819,-2.02104301306984,0.0432753126689532,0.148512145586221,ENSG00000130522,P17535; U3KPR5,"The protein encoded by this intronless gene is a member of the JUN family, and a functional component of the AP1 transcription factor complex. This protein has been proposed to protect cells from p53-dependent senescence and apoptosis. Alternative translation initiation site usage results in the production of different isoforms (PMID:12105216). [provided by RefSeq, Nov 2013]",19,18279694,18281622,1929,-1,AP-1,AP-1,69.93,HGNC:6206,165162,CCDS32959,R-HSA-162582; R-HSA-9006931; R-HSA-8939211; R-HSA-9018519; R-HSA-9006934; R-HSA-166520; R-HSA-187037; R-HSA-198725; R-HSA-9031628,uc002nip.5; uc060vps.1,,Brain|T|Astrocyte; Umbilical cord blood|T|Multilymphoid progenitor cell; Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|T|Monocyte; Brain|N|Astrocyte; Umbilical cord blood|N|Multilymphoid progenitor cell; Fetal kidney|N|Natural killer T (NKT) cell; Fetal kidney|N|Monocyte
25804,LSM4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",protein_coding,111.171519785785,0.374691581127298,0.210186562067247,1.78266192396933,0.0746413530218696,0.212603871118855,ENSG00000130520,Q9Y4Z0; V9GZ56; U3KQK1; M0QXB0,"This gene encodes a member of the LSm family of RNA-binding proteins. LSm proteins form stable heteromers that bind specifically to the 3'-terminal oligo(U) tract of U6 snRNA and may play a role in pre-mRNA splicing by mediating U4/U6 snRNP formation. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Nov 2011]",19,18306236,18323112,16877,-1,GRP; YER112W,YER112W,56.28,HGNC:17259,607284,CCDS12374; CCDS62601,R-HSA-8953854; R-HSA-72163; R-HSA-72172; R-HSA-72203; R-HSA-429914; R-HSA-430039,uc002niq.5; uc021uqn.2; uc060vpt.1; uc060vpu.1; uc060vpv.2; uc060vpw.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
54858,PGPEP1,pyroglutamyl-peptidase I,protein_coding,217.952103457455,-0.416708737119673,0.141478094870838,-2.94539403785516,0.00322543605362858,0.0263442897693517,ENSG00000130517,Q9NXJ5; M0QX66; M0R0B6; M0R3H3; U3KQ24; U3KQG9; S4R2Y9; Q05C87,"The gene encodes a cysteine protease and member of the peptidase C15 family of proteins. The encoded protein cleaves amino terminal pyroglutamate residues from protein substrates including thyrotropin-releasing hormone and other neuropeptides. Expression of this gene may be downregulated in colorectal cancer, while activity of the encoded protein may be negatively correlated with cancer progression in colorectal cancer patients. Activity of the encoded protease may also be altered in other disease states including in liver cirrhosis, which is associated with reduced protease activity, and in necrozoospermia, which is associated with elevated protease activity. [provided by RefSeq, Jul 2016]",19,18340598,18369950,29353,1,PAP-I; PGI; PGP; PGP-I; PGPI; Pcp,PCP; PGP; PGP-I; PGPI,51.31,HGNC:13568,610694,CCDS77264; CCDS12375; ; CCDS82319; CCDS74314,,uc060vpy.1; uc002nis.3; uc060vpz.1; uc010xqg.2; uc060vqa.1; uc060vqb.1; uc060vqc.1; uc060vqd.1; uc060vqe.1,,Fetal kidney|T|Monocyte; Fetal kidney|N|Monocyte
9518,GDF15,growth differentiation factor 15,protein_coding,102.239735836351,-0.540259716615305,0.516215346211146,-1.04657817823635,0.295294170727082,0.500613502191487,ENSG00000130513,Q99988; A0A0A0MTT8,"This gene encodes a secreted ligand of the TGF-beta (transforming growth factor-beta) superfamily of proteins. Ligands of this family bind various TGF-beta receptors leading to recruitment and activation of SMAD family transcription factors that regulate gene expression. The encoded preproprotein is proteolytically processed to generate each subunit of the disulfide-linked homodimer. The protein is expressed in a broad range of cell types, acts as a pleiotropic cytokine and is involved in the stress response program of cells after cellular injury. Increased protein levels are associated with disease states such as tissue hypoxia, inflammation, acute injury and oxidative stress. [provided by RefSeq, Aug 2016]",19,18374731,18389176,14446,1,GDF-15; HG; MIC-1; MIC1; NAG-1; PDF; PLAB; PTGFB,MIC-1; MIC1; NAG-1; PDF; PLAB; PTGFB,51.93,HGNC:30142,605312,CCDS12376,,uc060vqf.2; uc060vqg.1; uc060vqh.2; uc002niv.2; uc060vqi.1,,Large intestine|T|LGR5+ stem cell; Large intestine|N|LGR5+ stem cell
126364,LRRC25,leucine rich repeat containing 25,protein_coding,16.9325401457871,0.279267747166744,0.306074825591477,0.91241658515061,0.36154946209726,0.566285216620134,ENSG00000175489,Q8N386; Q8TAB8,"Predicted to be located in cytoplasm. Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]",19,18391137,18397622,6486,-1,MAPA,FLJ38116; MAPA,54.79,HGNC:29806,607518,CCDS12377,,uc002niw.5; uc002nix.4,,Blood|T|CD1C-CD141- dendritic cell; Fetal kidney|T|Monocyte; Blood|N|CD1C-CD141- dendritic cell; Fetal kidney|N|Monocyte
170463,SSBP4,single stranded DNA binding protein 4,protein_coding,61.9907431810997,-0.201464752670757,0.240713352337604,-0.836948805350023,0.402621345158094,0.604561808210797,ENSG00000130511,Q9BWG4; M0R338; U3KQ46; U3KPY3; U3KQ98; U3KQP2; V9GYB2; U3KQN6,"Predicted to enable single-stranded DNA binding activity. Predicted to be involved in positive regulation of transcription by RNA polymerase II. Predicted to be integral component of membrane. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]",19,18418864,18434562,15699,1,,,64.53,HGNC:15676,607391,CCDS32960; CCDS12378,,uc060vqj.1; uc002niz.3; uc002niy.5; uc060vqk.1; uc060vql.1; uc060vqm.1; uc060vqn.1; uc060vqo.1; uc060vqp.1; uc060vqq.1; uc060vqr.1; uc060vqs.1; uc060vqt.1; uc060vqu.1; uc060vqv.1,,Esophagus|T|Ciliated epithelial cell; Fetal kidney|T|Natural killer T (NKT) cell; Esophagus|N|Ciliated epithelial cell; Fetal kidney|N|Natural killer T (NKT) cell
51477,ISYNA1,inositol-3-phosphate synthase 1,protein_coding,94.5834351728049,-1.21805997007362,0.312585923733694,-3.89672047776323,9.75040440987705e-05,0.00266527386205668,ENSG00000105655,Q9NPH2; J3QKW9; J3QS51; J3QLD7; J3QRY0; J3QRH1; J3KRH4,"This gene encodes an inositol-3-phosphate synthase enzyme. The encoded protein plays a critical role in the myo-inositol biosynthesis pathway by catalyzing the rate-limiting conversion of glucose 6-phosphate to myoinositol 1-phosphate. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene, and a pseudogene of this gene is located on the short arm of chromosome 4. [provided by RefSeq, Nov 2011]",19,18434388,18438167,3780,-1,INO1; INOS; IPS; IPS 1; IPS-1,INO1; INOS; IPS,66.22,HGNC:29821,611670,CCDS12379; CCDS54234; CCDS62603,R-HSA-1430728; R-HSA-1483249; R-HSA-1855183,uc060vqw.1; uc002njd.3; uc002nje.3; uc060vqx.1; uc060vqy.1; uc002nja.3; uc060vqz.1; uc060vra.1; uc060vrb.1; uc060vrc.1; uc060vrd.1; uc060vre.1; uc060vrf.1; uc060vrg.1,,Lung|T|FOXN4+ cell; Esophagus|T|FGFR1LowNME5- epithelial cell; Fetal gonad|T|Sertoli cell; Fetal gonad|T|Granulosa cell; Lung|N|FOXN4+ cell; Esophagus|N|FGFR1LowNME5- epithelial cell; Fetal gonad|N|Sertoli cell; Fetal gonad|N|Granulosa cell
8178,ELL,elongation factor for RNA polymerase II,protein_coding,89.9758286139131,0.122507473938211,0.160256585845871,0.764445799787813,0.44460162431147,0.641961945420181,ENSG00000105656,P55199; U3KQA3; U3KQ90; Q75MS0,"Enables phosphatase binding activity. Involved in positive regulation of transcription, DNA-templated and snRNA transcription. Located in cytosol; nuclear body; and transcriptionally active chromatin. Part of transcription elongation factor complex. [provided by Alliance of Genome Resources, Apr 2022]",19,18442663,18522116,79454,-1,C19orf17; ELL1; MEN; PPP1R68,C19ORF17; ELL1; MEN; PPP1R68,55.51,HGNC:23114,600284,CCDS12380,R-HSA-1643685; R-HSA-5663205; R-HSA-212436; R-HSA-73857; R-HSA-74160; R-HSA-73894; R-HSA-3700989; R-HSA-9824446; R-HSA-162906; R-HSA-112382; R-HSA-162587; R-HSA-162599; R-HSA-167152; R-HSA-167169; R-HSA-167172; R-HSA-167200; R-HSA-167238; R-HSA-167243; R-HSA-167246; R-HSA-167287; R-HSA-167290; R-HSA-5696398; R-HSA-674695; R-HSA-6781827; R-HSA-6796648; R-HSA-6807505; R-HSA-75955,uc002njh.4; uc060vri.1; uc060vrj.1; uc002njg.4; uc060vrk.1; uc060vrn.1,,
23770,FKBP8,FKBP prolyl isomerase 8,protein_coding,197.684271041894,-0.455335081588442,0.208970607080116,-2.1789431918235,0.0293358886176659,0.114419781632813,ENSG00000105701,Q14318; U3KQ64; M0R1Q0; M0R2K9; V9GZ05; U3KQI1; M0R304; M0R1S6; M0R2Q6; A0A0A0MTJ1,"The protein encoded by this gene is a member of the immunophilin protein family, which play a role in immunoregulation and basic cellular processes involving protein folding and trafficking. Unlike the other members of the family, this encoded protein does not seem to have PPIase/rotamase activity. It may have a role in neurons associated with memory function. [provided by RefSeq, Jul 2008]",19,18531751,18544077,12327,-1,FKBP38; FKBPr38,FKBP38; FKBPR38,56.64,HGNC:3724,604840,CCDS32961; ; CCDS77266,R-HSA-392499; R-HSA-597592; R-HSA-5688426; R-HSA-5689880,uc060vrp.1; uc021uqp.2; uc060vrq.1; uc002njk.2; uc002njj.3; uc060vrr.1; uc060vrs.1; uc060vrt.1; uc060vrv.1; uc060vrw.1; uc060vrx.1; uc060vry.1; uc060vrz.1; uc060vsa.1,,Fetal gonad|T|Mitotic arrest phase fetal germ cell; Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|T|Monocyte; Fetal gonad|N|Mitotic arrest phase fetal germ cell; Fetal kidney|N|Natural killer T (NKT) cell; Fetal kidney|N|Monocyte
79036,KXD1,KxDL motif containing 1,protein_coding,118.613289006819,-0.0358044437255882,0.13154053338577,-0.272193238114553,0.785473440829326,0.884986266286508,ENSG00000105700,Q9BQD3; M0R2G3; M0R0B4; M0QXP3; M0QY77; M0QXN9; M0QX74; M0R228,"Involved in lysosome localization. Part of BORC complex. [provided by Alliance of Genome Resources, Apr 2022]",19,18557762,18569387,11626,1,BORCS4; C10orf50; C19orf50; KXDL; MST096; MSTP096,BORCS4; C19ORF50; FLJ25480; KXDL; MGC2749,53.42,HGNC:28420,615178,CCDS12381,,uc021uqr.1; uc021uqq.1; uc060vsc.1; uc060vsd.1; uc002njo.5; uc060vse.1; uc060vsf.1; uc060vsg.1; uc060vsh.1; uc060vsi.1; uc060vsj.1; uc060vsk.1; uc060vsl.1; uc060vsm.1; uc060vsn.1; uc060vso.1; uc060vsp.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
